"FA" "MA" "Math" "SCIE" "READ"
"152008" 1 NA 505.462 546.196 461.414
"152009" 1 1 527.662 503.582 485.702
"152010" 0 0 603.92 612.776 535.088
"152011" NA NA 546.666 502.368 463.418
"152012" 0 0 526.958 533.328 465.818
"152013" NA NA 505.692 493.696 400.166
"152014" NA NA 597.608 530.158 450.51
"152015" 1 1 689.212 688.12 638.824
"152016" 1 1 565.984 554.868 492.198
"152017" 0 1 582.574 570.348 597.766
"152018" NA NA 607.422 573.054 535.968
"152019" 1 1 628.844 593.844 482.898
"152020" 0 0 594.026 582.376 586.408
"152021" 1 NA 562.09 517.476 450.59
"152022" NA NA 484.584 445.58 447.784
"152023" 0 0 523.61 511.88 501.09
"152024" 0 0 566.842 528.946 443.774
"152025" 1 0 603.53 596.924 586.962
"152026" NA 0 476.796 453.878 440.57
"152027" NA NA 562.868 558.412 577.112
"152028" NA NA 562.476 509.268 468.868
"152029" NA NA 650.576 668.538 646.038
"152030" 0 0 647.694 654.178 608.49
"152031" NA 0 578.136 604.848 584.342
"152032" 0 1 451.56 435.79 421.01
"152033" 0 0 582.342 588.626 566.272
"152034" 0 0 411.13 452.198 451.202
"152035" NA NA 521.43 528.292 508.794
"152036" 0 0 533.112 550.766 544.622
"152037" 0 1 447.194 463.858 484.422
"152038" NA 1 533.112 532.582 511.596
"152039" NA NA 583.586 586.946 523.062
"152040" NA NA 468.072 431.312 441.112
"152041" NA NA 611.32 606.808 574.368
"152042" 0 0 577.98 584.148 558.574
"152043" 1 0 520.258 527.08 564.088
"152044" 0 1 630.948 627.136 560.982
"152045" 1 1 607.5 605.968 517.368
"152046" 1 0 473.916 436.532 473.842
"152047" 0 0 562.09 534.724 537.234
"152048" 0 0 614.978 604.196 540.218
"152049" NA NA 419.62 412.384 387.808
"152050" 0 0 402.72 405.576 362.246
"152051" 1 0 532.566 493.79 462.052
"152052" 0 0 601.036 568.856 509.032
"152053" 1 1 540.9 537.618 516.89
"152054" NA NA 526.566 508.522 439.848
"152055" 0 0 565.828 561.956 540.778
"152056" 1 1 508.886 453.042 474.64
"152057" 1 NA 517.222 527.73 485.518
"152058" NA 1 566.686 517.94 526.668
"152059" 1 NA 581.408 610.722 543.586
"152060" NA NA 455.14 504.978 479.48
"152061" NA 1 503.514 515.33 496.56
"152062" 1 1 550.794 543.398 578.546
"152063" 0 0 514.886 540.976 506.544
"152064" 1 0 457.244 530.622 494.098
"152065" 1 1 471.888 509.458 521.108
"152066" 1 1 493.23 439.89 438.566
"152067" NA NA 505.226 495.004 460.612
"152068" 1 1 473.058 515.33 542.16
"152069" 1 0 465.19 536.496 492.35
"152070" NA NA 460.596 464.416 403.052
"152071" NA NA 488.246 516.168 471.754
"152072" NA NA 472.278 465.628 465.976
"152073" 1 1 478.12 551.886 547.402
"152074" NA NA 396.41 426.648 446.038
"152075" NA NA 509.9 531.088 494.84
"152076" NA NA 376.47 410.056 358.478
"152077" 0 0 414.402 366.69 350.948
"152078" 1 NA 588.884 625.082 578.296
"152079" 0 0 416.584 400.356 365.452
"152080" 0 0 499.15 533.234 472.556
"152081" NA NA 528.518 569.136 468.55
"152082" 1 1 538.252 622.66 613.972
"152083" NA NA 592.702 663.13 628.352
"152084" NA NA 524.7 559.718 529.608
"152085" NA 1 569.176 571.746 562.816
"152086" NA 1 634.686 695.58 676.574
"152087" 1 0 640.528 677.114 642.174
"152088" 1 0 572.216 594.22 591.332
"152089" 1 1 632.196 611.844 598.006
"152090" 0 1 639.204 672.078 574.688
"152091" 0 1 570.502 586.384 566.228
"152092" 1 1 615.136 611.376 543.744
"152093" 1 1 602.594 648.956 615.164
"152094" NA NA 535.062 571.282 552.246
"152095" 0 0 561.308 600.094 584.26
"152096" NA 1 556.014 628.066 610.004
"152097" 1 1 575.566 621.914 539.014
"152098" 1 1 617.084 691.01 557.454
"152099" NA NA 582.652 574.73 491.074
"152100" NA 0 596.674 604.942 526.268
"152101" 0 1 496.034 523.724 496.322
"152102" 1 1 642.396 698.284 578.858
"152103" 1 0 545.106 612.962 527.632
"152104" 1 1 427.1 497.052 471.536
"152105" 1 0 644.266 689.8 578.138
"152106" 0 0 586.238 593.474 532.76
"152107" 1 0 595.584 573.052 545.588
"152108" 1 1 550.25 575.102 544.706
"152109" 1 NA 663.974 682.432 629.924
"152110" 1 1 575.098 561.114 567.66
"152111" 0 0 627.99 651.846 612.046
"152112" 1 1 547.834 544.706 505.774
"152113" 0 1 614.434 606.622 624.222
"152114" NA NA 597.144 599.72 571
"152115" NA NA 620.042 630.586 587.116
"152116" 1 0 636.01 691.196 625.036
"152117" NA NA 510.836 562.048 543.668
"152118" 1 1 647.538 676.65 597.698
"152119" 1 1 680.954 693.344 683.72
"152120" 0 1 646.45 675.44 662.672
"152121" 1 0 570.346 561.584 601.58
"152122" 0 0 619.188 653.06 552.722
"152123" 1 0 597.22 626.298 592.366
"152124" 1 0 574.396 566.338 539.334
"152125" 1 1 596.596 631.704 557.452
"152126" 1 0 547.912 642.8 594.112
"152127" 1 0 576.266 625.456 599.356
"152128" 1 0 589.896 632.546 571.238
"152129" 1 1 597.298 650.912 572.364
"152130" 0 0 669.582 639.444 627.278
"152131" NA 0 491.44 496.586 526.986
"152132" 0 1 575.486 582.654 562.098
"152133" 1 0 624.404 624.71 555.69
"152134" 0 0 599.476 592.072 633.992
"152135" 0 1 677.528 632.636 649.322
"152136" NA NA 630.712 595.898 588.158
"152137" 1 1 518.314 534.446 601.182
"152138" 0 0 555.936 528.198 571.95
"152139" 1 1 611.164 583.682 614.766
"152140" 1 0 539.112 525.306 537.314
"152141" NA NA 540.902 513.65 503.34
"152142" 0 1 517.224 528.852 485.542
"152143" 1 1 534.438 551.974 483.218
"152144" 1 0 514.418 553.378 556.856
"152145" 1 1 587.014 580.324 613.25
"152146" 1 1 596.206 586.664 580.3
"152147" 1 1 571.904 579.672 585.192
"152148" 0 0 575.72 525.216 574.69
"152149" 1 1 454.908 467.68 495.242
"152150" NA NA 554.846 611.938 631.688
"152151" 1 1 524.698 544.702 547.914
"152152" 1 1 480.69 537.058 550.342
"152153" 1 1 587.172 558.04 553.846
"152154" 1 1 562.324 495.282 490.192
"152155" NA NA 388.934 389.256 334.506
"152156" NA NA 425.62 476.26 405.296
"152157" 1 1 451.712 501.528 446.75
"152158" NA NA 437.768 446.79 403.934
"152159" 0 0 458.258 483.344 460.892
"152160" 1 0 445.092 470.382 388.942
"152161" 1 0 554.612 545.078 477.288
"152162" 0 1 437.928 514.12 477.494
"152163" 0 0 490.116 514.772 467.506
"152164" 0 0 514.73 580.326 545.894
"152165" 0 0 484.506 501.25 490.68
"152166" NA NA 329.028 369.21 275.506
"152167" 1 1 486.762 520.46 470.712
"152168" NA 1 426.868 407.536 373.95
"152169" 1 NA 412.146 398.77 470.662
"152170" 0 0 298.964 353.544 354.602
"152171" 0 1 435.358 479.71 432.072
"152172" NA NA 326.848 345.526 440.794
"152173" NA NA 419.932 457.796 356.714
"152174" 0 0 392.594 412.382 397.68
"152175" 1 1 412.924 493.416 457.156
"152176" 1 NA 441.354 447.724 393.832
"152177" NA NA 433.33 448.844 447.386
"152178" 0 1 461.608 489.41 463.118
"152179" 0 0 374.21 385.06 336.914
"152180" NA NA 391.112 410.892 430.068
"152181" NA NA 409.416 428.702 353.988
"152182" 0 0 505.85 508.522 502.122
"152183" 1 1 498.138 549.55 520.472
"152184" 0 0 463.786 475.792 459.144
"152185" 1 NA 352.788 401.66 295.342
"152186" NA NA 378.572 374.152 366.756
"152187" 0 1 445.172 467.122 357.596
"152188" NA 0 413.78 418.632 422.364
"152189" NA NA 445.482 491.178 406.256
"152190" NA NA 452.882 503.58 396.072
"152191" NA NA 378.572 404.456 361.204
"152192" 0 0 433.252 441.382 429.514
"152193" NA 1 466.902 504.514 553.042
"152194" 0 0 567.464 593.658 528.514
"152195" 0 0 494.634 512.252 535.884
"152196" NA 0 450.778 441.848 430.388
"152197" NA 0 431.228 434.668 447.468
"152198" NA NA 450.624 449.78 392.788
"152199" NA NA 385.424 380.68 421.884
"152200" 0 0 477.73 509.83 499.102
"152201" 1 NA 467.916 514.676 427.26
"152202" 0 0 466.59 456.118 441.274
"152203" 1 1 590.52 556.08 563.53
"152204" 0 0 541.058 558.224 495.368
"152205" 1 1 556.324 530.344 493.16
"152206" 1 1 522.986 507.592 457.966
"152207" 0 0 507.486 451.082 438.164
"152208" NA NA 414.714 432.15 434.754
"152209" 1 1 501.722 452.946 400.244
"152210" 0 0 403.342 372.378 337.876
"152211" 1 0 483.418 510.108 492.988
"152212" 1 0 515.51 531.464 527.146
"152213" NA 0 510.37 499.198 408.1
"152214" 1 1 485.284 425.25 413.546
"152215" 1 1 444.238 461.804 445.244
"152216" NA NA 460.984 488.566 452.79
"152217" 0 0 545.03 533.98 436.88
"152218" 1 0 553.83 531.184 497.726
"152219" 0 0 476.794 457.048 402.012
"152220" 1 1 349.128 306.174 311.742
"152221" NA 1 413.468 390.656 386.618
"152222" NA NA 390.412 358.394 367.858
"152223" 1 1 403.5 383.008 389.182
"152224" 1 0 467.214 425.904 429.584
"152225" 0 0 374.676 374.992 347.658
"152226" 0 0 448.518 401.286 390.304
"152227" NA NA 404.744 401.474 421.73
"152228" NA NA 359.406 329.86 318.474
"152229" 1 1 453.348 417.698 453.662
"152230" NA NA 464.876 419.938 424.616
"152231" 1 0 311.428 265.704 285.766
"152232" 1 0 364.396 332.47 318.154
"152233" 1 1 319.686 296.66 259.152
"152234" 0 NA 397.578 383.57 357.756
"152235" 1 0 308.31 280.436 278.712
"152236" 1 1 398.046 385.808 404.566
"152237" 1 NA 379.348 354.104 403.776
"152238" 0 1 326.692 339.37 393.29
"152239" 0 0 286.658 271.672 285.406
"152240" 0 0 369.848 370.702 398.962
"152241" 0 0 382.312 372.566 434.236
"152242" 1 0 435.588 420.496 439.528
"152243" 1 1 328.094 344.78 405.364
"152244" 1 0 429.202 400.352 381.164
"152245" NA NA 318.126 319.044 356.11
"152246" NA NA 358.632 319.788 320.72
"152247" NA 0 383.868 349.068 360.002
"152248" 1 NA 441.82 427.024 432.474
"152249" NA NA 396.176 351.12 393.606
"152250" NA NA 401.006 368.838 380.366
"152251" NA NA 417.674 358.58 379.722
"152252" NA NA 334.328 319.23 376.922
"152253" 1 0 400.07 374.804 445.084
"152254" 1 1 337.91 308.784 363.1
"152255" NA NA 395.552 376.108 367.216
"152256" NA NA 376.234 333.59 343.006
"152257" NA NA 323.266 300.018 364.53
"152258" NA NA 367.82 329.3 363.206
"152259" NA NA 403.968 379.28 370.102
"152260" NA NA 333.238 280.808 293.624
"152261" NA NA 318.438 292.186 335.932
"152262" NA NA 370.624 330.604 340.12
"152263" NA NA 368.6 336.946 374.7
"152264" NA NA 439.954 368.464 360.644
"152265" NA NA 436.212 384.5 409.382
"152266" 0 1 383.246 250.968 287.21
"152267" NA 0 366.576 282.674 351.344
"152268" NA 0 362.992 269.804 378.196
"152269" 0 1 344.456 270.366 372.478
"152270" 0 NA 433.094 325.01 381.968
"152271" NA NA 406.768 282.676 360
"152272" NA 1 479.21 415.648 446.422
"152273" NA NA 470.952 367.718 408.102
"152274" 0 0 438.55 363.8 426.54
"152275" NA NA 457.246 340.116 375.874
"152276" NA NA 409.574 287.71 385.012
"152277" 0 0 518.936 418.816 485.544
"152278" NA NA 469.708 385.062 444.448
"152279" 0 0 410.664 308.97 418.866
"152280" 0 NA 336.976 351.866 228.848
"152281" 1 0 360.654 390.096 253.698
"152282" 0 0 313.92 312.144 219.546
"152283" 0 0 284.008 292.186 152.048
"152284" NA 0 394.304 360.632 227.406
"152285" 0 0 325.602 338.624 248.25
"152286" 0 0 284.944 280.436 205.97
"152287" 0 0 370.004 365.294 295.87
"152288" 0 0 301.146 274.84 225.35
"152289" NA NA 373.12 403.712 345.94
"152290" NA NA 335.73 307.666 266.98
"152291" NA NA 339.626 319.788 184.756
"152292" NA NA 390.57 411.728 355.67
"152293" NA NA 367.978 422.544 355.674
"152294" 1 1 280.894 301.324 278.39
"152295" 1 1 428.578 442.128 395.916
"152296" 1 0 395.4 396.064 378.28
"152297" NA NA 337.754 378.718 329.058
"152298" NA NA 437.146 469.734 409.704
"152299" NA 0 386.052 425.346 390.11
"152300" NA NA 379.974 409.308 351.662
"152301" 0 0 434.808 446.418 433.644
"152302" NA NA 450.546 495.094 437.602
"152303" NA 0 438.082 452.386 419.486
"152304" NA NA 447.586 471.038 436.642
"152305" 1 1 454.908 495.28 457.806
"152306" NA 0 352.4 338.808 337.874
"152307" NA NA 370.314 364.732 326.974
"152308" 0 0 317.346 316.058 286.204
"152309" NA NA 330.588 404.084 418.234
"152310" NA 1 363.93 345.71 371.202
"152311" NA NA 322.642 341.796 349.436
"152312" NA NA 353.648 353.17 334.828
"152313" 1 1 260.954 277.64 313.214
"152314" NA 0 347.882 322.772 332.584
"152315" NA NA 362.21 348.51 345.572
"152316" NA NA 269.054 235.118 290.176
"152317" 0 0 354.582 313.26 367.708
"152318" NA NA 376.544 357.834 355.192
"152319" 1 0 416.896 429.446 407.78
"152320" NA NA 285.254 280.438 334.502
"152321" NA 1 378.884 393.082 403.774
"152322" NA NA 340.402 302.63 384.232
"152323" 0 1 405.678 374.058 359.358
"152324" NA NA 219.822 193.156 211.692
"152325" NA NA 340.56 376.298 325.848
"152326" NA NA 368.914 396.812 375.074
"152327" NA NA 304.104 248.358 261.876
"152328" NA NA 349.752 319.602 364.972
"152329" NA NA 331.68 298.898 302.122
"152330" NA NA 388.542 399.048 341.882
"152331" 1 1 372.184 335.828 333.386
"152332" NA 0 278.558 289.576 383.756
"152333" NA 0 385.116 397.37 390.628
"152334" NA NA 357.54 342.542 349.742
"152335" NA NA 320.774 261.04 324.246
"152336" NA NA 308 278.944 300.998
"152337" 0 0 359.878 315.312 309.658
"152338" NA 1 353.488 293.304 312.704
"152339" NA NA 313.452 311.022 309.816
"152340" 1 0 372.026 355.594 342.204
"152341" NA NA 386.984 356.714 360.964
"152342" NA NA 388.54 411.544 397.84
"152343" NA NA 388.23 354.848 417.12
"152344" NA NA 369.848 376.108 443.018
"152345" 0 0 314.074 285.098 284.484
"152346" 1 NA 349.75 309.528 328.414
"152347" NA NA 328.562 322.956 292.238
"152348" 0 NA 298.808 272.044 288.426
"152349" NA 0 390.724 375.924 391.54
"152350" NA NA 388.852 391.776 386.616
"152351" NA NA 351.152 338.438 265.082
"152352" 1 0 446.338 419.004 343.648
"152353" 0 0 401.782 353.732 361.832
"152354" NA 1 444.156 407.44 376.676
"152355" NA NA 425.62 369.956 375.97
"152356" NA NA 309.87 247.986 263.8
"152357" 0 1 404.432 333.032 305.97
"152358" NA NA 341.496 312.142 320.522
"152359" 1 1 360.812 342.726 360.084
"152360" NA 0 416.428 338.064 367.378
"152361" 1 0 424.682 404.27 369.14
"152362" NA NA 444.936 375.738 419.98
"152363" 1 0 507.564 474.392 466.464
"152364" NA NA 415.494 424.784 404.094
"152365" 1 NA 396.332 346.828 365.774
"152366" 1 NA 412.844 356.712 367.856
"152367" NA NA 410.354 395.692 387.416
"152368" NA NA 467.684 427.582 415.156
"152369" NA NA 405.832 371.82 360.322
"152370" 0 0 415.492 369.58 386.136
"152371" 0 0 473.6 455.37 446.42
"152372" NA NA 441.352 391.774 356.636
"152373" 1 1 421.1 369.956 347.012
"152374" NA 0 436.056 389.724 389.504
"152375" 1 1 358.322 324.824 352.932
"152376" 1 0 333.862 299.084 298.756
"152377" NA 1 357.54 318.854 379.148
"152378" 0 NA 413.622 351.118 355.994
"152379" NA NA 383.556 358.952 414.896
"152380" 0 1 362.836 356.714 411.718
"152381" 0 0 279.178 213.856 257.87
"152382" NA NA 348.662 291.252 328.418
"152383" NA NA 402.406 368.092 416.276
"152384" 0 0 390.88 376.296 395.114
"152385" NA NA 372.498 376.67 377.798
"152386" 0 0 380.6 390.47 446.354
"152387" NA NA 414.404 356.712 372.988
"152388" NA NA 396.642 408.56 435.23
"152389" NA NA 385.426 400.352 424.906
"152390" 1 1 436.524 422.55 407.27
"152391" NA NA 416.116 432.058 381.488
"152392" NA NA 438.704 398.676 421.092
"152393" NA NA 441.508 406.136 418.844
"152394" 1 1 474.07 477.004 470.154
"152395" NA 0 437.772 385.25 368.658
"152396" NA NA 375.922 396.81 431.102
"152397" 1 1 403.964 385.994 412.43
"152398" NA NA 382.308 360.814 409.812
"152399" 1 1 469.162 453.972 407.668
"152400" NA NA 488.246 472.716 442.066
"152401" NA NA 458.568 447.912 389.396
"152402" NA NA 579.228 561.956 511.198
"152403" NA NA 360.888 380.214 337.048
"152404" NA NA 472.046 429.074 364.332
"152405" 1 1 519.948 515.794 446.022
"152406" NA NA 515.198 466.282 419.566
"152407" NA NA 484.742 443.526 403.774
"152408" 1 1 483.728 503.672 452.112
"152409" 1 0 525.246 496.118 431.43
"152410" 0 0 530.466 478.498 455.88
"152411" 1 NA 571.36 548.804 488.832
"152412" 1 1 507.874 420.218 463.256
"152413" 1 1 420.246 406.694 356.588
"152414" 1 NA 502.734 479.99 482.654
"152415" NA NA 510.132 509.828 447.944
"152416" NA NA 454.284 470.942 434.996
"152417" 1 0 516.6 488.008 471.538
"152418" NA NA 380.284 387.02 356.394
"152419" 0 0 379.894 361.658 349.122
"152420" 0 0 501.41 480.084 476.78
"152421" 1 1 471.11 477.194 499.422
"152422" 0 0 483.494 509.454 490.604
"152423" NA NA 434.03 419.098 460.496
"152424" 0 0 423.206 397.558 448.262
"152425" NA NA 466.2 494.91 468.042
"152426" 0 0 413.158 423.946 428.324
"152427" 0 0 539.656 549.178 531.592
"152428" 1 1 356.14 374.242 380.894
"152429" NA NA 364.16 369.958 387.17
"152430" 0 0 431.852 401.568 408.222
"152431" 1 1 523.532 542.464 508.16
"152432" 0 0 525.638 496.026 493.542
"152433" NA NA 549.86 594.314 498.77
"152434" 0 0 558.04 521.298 516.978
"152435" 0 0 416.894 443.622 495.528
"152436" 1 1 595.896 602.516 583.944
"152437" 0 0 535.914 546.662 540.49
"152438" 0 1 451.87 451.732 514.198
"152439" 1 1 449.688 486.794 515.466
"152440" NA 0 412.064 501.622 507.92
"152441" 1 0 400.224 406.322 457.158
"152442" NA NA 427.412 511.506 480.75
"152443" 0 1 444.938 506.566 496.562
"152444" 1 1 451.09 493.976 470.026
"152445" 1 1 522.676 481.856 484.1
"152446" NA NA 489.258 473.462 371.788
"152447" 1 1 524.544 538.642 431.59
"152448" 1 0 468.93 417.14 365.532
"152449" NA 0 468.148 361.938 331.94
"152450" 1 0 549.47 518.686 487.386
"152451" 1 0 533.036 457.142 463.736
"152452" NA NA 486.064 444.928 392.788
"152453" NA NA 522.596 482.876 443.776
"152454" 0 1 472.2 492.296 465.66
"152455" NA NA 471.502 427.956 385.736
"152456" 1 0 508.03 446.138 419.484
"152457" 0 0 489.726 428.702 402.17
"152458" 0 0 566.298 551.604 502.376
"152459" NA NA 559.052 494.908 439.288
"152460" 0 1 391.968 357.928 290.658
"152461" NA NA 514.106 475.328 439.288
"152462" NA NA 576.11 534.912 498.932
"152463" 0 1 421.646 381.24 399.764
"152464" 0 0 555.86 527.546 497.808
"152465" NA NA 555.156 506.752 441.208
"152466" NA NA 526.726 448.096 389.662
"152467" 0 0 495.646 497.33 466.382
"152468" 0 1 467.292 457.98 395.276
"152469" 0 0 528.286 493.602 439.046
"152470" 0 0 460.284 461.712 383.974
"152471" NA NA 403.188 406.788 344.372
"152472" 1 1 501.174 435.788 340.36
"152473" 1 1 507.254 494.536 412.912
"152474" 1 1 514.028 452.482 419.964
"152475" 1 0 527.972 565.59 501.176
"152476" 0 0 473.68 477.286 430.306
"152477" NA NA 438.704 416.764 400.246
"152478" NA NA 527.426 498.45 433.674
"152479" NA NA 494.946 468.892 403.292
"152480" 0 0 550.636 544.518 471.914
"152481" 1 1 392.436 389.908 337.558
"152482" NA NA 444.08 465.628 426.098
"152483" 1 0 477.808 454.342 396.476
"152484" 0 0 553.678 517.104 448.748
"152485" 1 NA 489.336 499.568 384.372
"152486" NA NA 398.98 369.302 345.65
"152487" 1 1 490.036 509.548 482.016
"152488" 1 1 572.37 554.962 530.998
"152489" NA NA 447.35 403.06 354.47
"152490" 0 0 531.244 557.944 525.144
"152491" NA NA 521.196 540.974 469.912
"152492" 0 0 472.588 432.244 404.092
"152493" NA NA 507.72 447.07 402.97
"152494" 1 1 499.776 509.27 485.916
"152495" 1 1 529.608 535.562 519.52
"152496" 1 1 474.692 443.994 410.766
"152497" NA 0 526.18 497.798 526.59
"152498" NA NA 477.186 494.91 455.318
"152499" NA NA 505.772 449.868 400.324
"152500" NA NA 546.354 548.436 535.888
"152501" NA NA 564.036 510.762 454.758
"152502" 1 1 560.532 531.462 464.298
"152503" 1 1 510.446 523.628 505.062
"152504" 1 1 551.652 542.932 447.302
"152505" 1 1 575.018 537.988 494.44
"152506" NA NA 514.262 485.21 440.812
"152507" 1 NA 569.1 539.388 487.868
"152508" 1 NA 530.076 496.494 430.228
"152509" 0 0 454.598 500.69 516.662
"152510" NA NA 479.602 488.66 448.818
"152511" 1 1 460.36 454.812 505.142
"152512" NA NA 343.83 350.186 346.578
"152513" NA NA 345.234 407.346 373.19
"152514" NA NA 379.974 421.054 383.042
"152515" NA NA 367.51 419.006 397.42
"152516" 1 NA 353.956 393.732 389.398
"152517" 0 0 407.546 397.556 418.362
"152518" 0 0 426.788 442.876 416.522
"152519" NA NA 453.504 482.504 403.694
"152520" 0 NA 376.08 356.9 315.99
"152521" NA 1 216.398 306.732 247.606
"152522" 1 NA 374.366 416.58 326.252
"152523" NA 0 457.396 471.13 416.92
"152524" 1 0 435.978 418.632 373.632
"152525" 0 0 576.112 600.84 600.342
"152526" 0 0 440.496 415.274 377.076
"152527" NA 1 292.89 254.046 258.748
"152528" NA NA 447.896 442.878 369.544
"152529" NA NA 329.81 348.88 312.54
"152530" 1 1 368.212 321.186 285.284
"152531" NA NA 421.57 398.116 380.604
"152532" 0 0 613.264 621.074 558.096
"152533" NA NA 397.89 448.098 402.188
"152534" NA NA 409.65 414.714 374.994
"152535" NA NA 288.06 324.918 307.016
"152536" NA 1 302.078 343.1 346.496
"152537" 1 0 501.02 509.736 434.956
"152538" 0 0 496.58 502.834 466.302
"152539" 0 0 334.796 401.846 333.79
"152540" 0 0 358.244 371.168 371.922
"152541" 1 0 379.196 409.494 360.48
"152542" NA NA 470.252 500.69 388.78
"152543" NA 0 463.474 476.166 438.092
"152544" 0 1 504.994 456.678 410.024
"152545" NA NA 404.278 363.242 343.968
"152546" NA NA 359.954 454.25 371.286
"152547" 0 0 484.196 461.432 353.988
"152548" 0 0 474.38 473.648 446.342
"152549" NA NA 326.774 262.16 185.396
"152550" NA NA 354.892 313.634 288.814
"152551" NA NA 394.852 354.104 316.632
"152552" 1 1 379.506 301.788 255.224
"152553" NA NA 439.794 430.196 424.214
"152554" 0 0 402.094 300.952 296.668
"152555" NA 0 447.742 370.424 402.892
"152556" 0 0 470.564 432.152 433.754
"152557" 0 0 476.092 402.034 381.406
"152558" 1 0 550.172 501.156 457.724
"152559" NA 1 486.374 424.412 394.152
"152560" NA NA 504.058 451.268 398.078
